"","datetimeAK","temp.water.MDS","DO.obs.MDS","temp.water.MUS","DO.obs.MUS"
"435",2022-06-01 05:15:00,4.94,11.876,4.842,12.074
"436",2022-06-01 05:30:00,4.83,11.926,4.762,12.108
"437",2022-06-01 05:45:00,4.77,11.94,4.692,12.131
"438",2022-06-01 06:00:00,4.68,11.981,4.611,12.153
"439",2022-06-01 06:15:00,4.62,12.002,4.531,12.187
"440",2022-06-01 06:30:00,4.549,12.036,4.47,12.226
"441",2022-06-01 06:45:00,4.489,12.046,4.409,12.243
"442",2022-06-01 07:00:00,4.418,12.087,4.359,12.258
"443",2022-06-01 07:15:00,4.347,12.11,4.288,12.292
"444",2022-06-01 07:30:00,4.307,12.142,4.237,12.327
"445",2022-06-01 07:45:00,4.226,12.169,4.197,12.327
"446",2022-06-01 08:00:00,4.206,12.163,4.156,12.335
"447",2022-06-01 08:15:00,4.124,12.208,4.095,12.358
"448",2022-06-01 08:30:00,4.094,12.216,4.075,12.366
"449",2022-06-01 08:45:00,4.043,12.241,4.034,12.391
"450",2022-06-01 09:00:00,4.013,12.249,4.013,12.411
"451",2022-06-01 09:15:00,4.002,12.262,3.983,12.425
"452",2022-06-01 09:30:00,3.992,12.262,3.993,12.434
"453",2022-06-01 09:45:00,3.982,12.293,3.993,12.423
"454",2022-06-01 10:00:00,3.992,12.296,4.013,12.425
"455",2022-06-01 10:15:00,4.013,12.281,4.024,12.433
"456",2022-06-01 10:30:00,4.023,12.285,4.044,12.437
"457",2022-06-01 10:45:00,4.043,12.285,4.064,12.436
"458",2022-06-01 11:00:00,4.084,12.288,4.115,12.433
"459",2022-06-01 11:15:00,4.124,12.285,4.186,12.407
"460",2022-06-01 11:30:00,4.195,12.267,4.247,12.383
"461",2022-06-01 11:45:00,4.266,12.221,4.328,12.369
"462",2022-06-01 12:00:00,4.337,12.22,4.45,12.314
"463",2022-06-01 12:15:00,4.469,12.177,4.581,12.287
"464",2022-06-01 12:30:00,4.579,12.158,4.732,12.255
"465",2022-06-01 12:45:00,4.74,12.101,4.832,12.228
"466",2022-06-01 13:00:00,4.86,12.08,5.012,12.174
"467",2022-06-01 13:15:00,5.02,12.03,5.122,12.148
"468",2022-06-01 13:30:00,5.16,11.965,5.282,12.112
"469",2022-06-01 13:45:00,5.229,11.917,5.43,12.075
"470",2022-06-01 14:00:00,5.438,11.892,5.589,12.01
"471",2022-06-01 14:15:00,5.586,11.847,5.756,11.946
"472",2022-06-01 14:30:00,5.754,11.795,5.894,11.907
"473",2022-06-01 14:45:00,5.871,11.767,6.012,11.874
"474",2022-06-01 15:00:00,5.989,11.686,6.149,11.821
"475",2022-06-01 15:15:00,6.155,11.653,6.334,11.757
"476",2022-06-01 15:30:00,6.341,11.581,6.5,11.707
"477",2022-06-01 15:45:00,6.506,11.542,6.664,11.655
"478",2022-06-01 16:00:00,6.651,11.48,6.819,11.598
"479",2022-06-01 16:15:00,6.796,11.442,6.964,11.536
"480",2022-06-01 16:30:00,6.921,11.387,7.079,11.511
"481",2022-06-01 16:45:00,7.027,11.353,7.156,11.463
"482",2022-06-01 17:00:00,7.142,11.318,7.252,11.416
"483",2022-06-01 17:15:00,7.2,11.283,7.348,11.379
"484",2022-06-01 17:30:00,7.286,11.236,7.443,11.342
"485",2022-06-01 17:45:00,7.391,11.207,7.538,11.306
"486",2022-06-01 18:00:00,7.496,11.166,7.634,11.281
"487",2022-06-01 18:15:00,7.553,11.148,7.729,11.238
"488",2022-06-01 18:30:00,7.687,11.087,7.776,11.231
"489",2022-06-01 18:45:00,7.753,11.056,7.871,11.194
"490",2022-06-01 19:00:00,7.829,11.043,7.928,11.166
"491",2022-06-01 19:15:00,7.905,11.021,7.994,11.146
"492",2022-06-01 19:30:00,7.961,10.984,8.051,11.113
"493",2022-06-01 19:45:00,8.009,10.939,8.089,11.101
"494",2022-06-01 20:00:00,8.027,10.943,8.107,11.104
"495",2022-06-01 20:15:00,8.065,10.937,8.107,11.084
"496",2022-06-01 20:30:00,8.046,10.945,8.107,11.093
"497",2022-06-01 20:45:00,8.065,10.935,8.079,11.097
"498",2022-06-01 21:00:00,8.046,10.932,8.041,11.105
"499",2022-06-01 21:15:00,8.009,10.95,8.032,11.104
"500",2022-06-01 21:30:00,7.971,10.949,7.985,11.116
"501",2022-06-01 21:45:00,7.942,10.962,7.918,11.142
"502",2022-06-01 22:00:00,7.895,10.973,7.909,11.145
"503",2022-06-01 22:15:00,7.838,10.987,7.852,11.152
"504",2022-06-01 22:30:00,7.781,10.998,7.786,11.16
"505",2022-06-01 22:45:00,7.734,11.015,7.719,11.197
"506",2022-06-01 23:00:00,7.696,11.026,7.662,11.204
"507",2022-06-01 23:15:00,7.62,11.047,7.577,11.227
"508",2022-06-01 23:30:00,7.534,11.079,7.529,11.238
"509",2022-06-01 23:45:00,7.487,11.089,7.472,11.241
"510",2022-06-02 00:00:00,7.42,11.102,7.376,11.276
"511",2022-06-02 00:15:00,7.363,11.104,7.3,11.292
"512",2022-06-02 00:30:00,7.277,11.124,7.242,11.312
"513",2022-06-02 00:45:00,7.21,11.157,7.175,11.327
"514",2022-06-02 01:00:00,7.114,11.182,7.108,11.364
"515",2022-06-02 01:15:00,7.066,11.192,7.031,11.37
"516",2022-06-02 01:30:00,6.95,11.238,6.935,11.401
"517",2022-06-02 01:45:00,6.883,11.259,6.848,11.435
"518",2022-06-02 02:00:00,6.815,11.27,6.781,11.459
"519",2022-06-02 02:15:00,6.777,11.28,6.674,11.496
"520",2022-06-02 02:30:00,6.671,11.31,6.626,11.485
"521",2022-06-02 02:45:00,6.612,11.326,6.538,11.515
"522",2022-06-02 03:00:00,6.525,11.358,6.451,11.554
"523",2022-06-02 03:15:00,6.438,11.391,6.354,11.59
"524",2022-06-02 03:30:00,6.341,11.418,6.256,11.615
"525",2022-06-02 03:45:00,6.263,11.451,6.168,11.649
"526",2022-06-02 04:00:00,6.194,11.462,6.09,11.673
"527",2022-06-02 04:15:00,6.087,11.505,6.022,11.705
"528",2022-06-02 04:30:00,6.009,11.526,5.943,11.706
"529",2022-06-02 04:45:00,5.96,11.539,5.874,11.737
"530",2022-06-02 05:00:00,5.832,11.578,5.766,11.762
"531",2022-06-02 05:15:00,5.793,11.583,5.697,11.79
"532",2022-06-02 05:30:00,5.694,11.63,5.638,11.822
"533",2022-06-02 05:45:00,5.616,11.647,5.579,11.845
"534",2022-06-02 06:00:00,5.566,11.673,5.48,11.878
"535",2022-06-02 06:15:00,5.517,11.686,5.44,11.895
"536",2022-06-02 06:30:00,5.458,11.727,5.411,11.905
"537",2022-06-02 06:45:00,5.398,11.745,5.331,11.94
"538",2022-06-02 07:00:00,5.339,11.78,5.301,11.96
"539",2022-06-02 07:15:00,5.299,11.796,5.262,11.962
"540",2022-06-02 07:30:00,5.259,11.819,5.222,11.976
"541",2022-06-02 07:45:00,5.22,11.815,5.182,12
"542",2022-06-02 08:00:00,5.16,11.838,5.142,12.003
"543",2022-06-02 08:15:00,5.12,11.861,5.082,12.04
"544",2022-06-02 08:30:00,5.1,11.874,5.092,12.029
"545",2022-06-02 08:45:00,5.06,11.887,5.042,12.059
"546",2022-06-02 09:00:00,5.05,11.897,5.032,12.041
"547",2022-06-02 09:15:00,5,11.918,4.972,12.091
"548",2022-06-02 09:30:00,4.99,11.918,4.992,12.092
"549",2022-06-02 09:45:00,4.96,11.944,5.002,12.077
"550",2022-06-02 10:00:00,4.99,11.92,5.022,12.075
"551",2022-06-02 10:15:00,4.99,11.924,5.012,12.082
"552",2022-06-02 10:30:00,4.99,11.943,5.042,12.09
"553",2022-06-02 10:45:00,5.02,11.924,5.072,12.068
"554",2022-06-02 11:00:00,5.06,11.923,5.102,12.068
"555",2022-06-02 11:15:00,5.1,11.917,5.172,12.049
"556",2022-06-02 11:30:00,5.15,11.922,5.252,12.031
"557",2022-06-02 11:45:00,5.249,11.877,5.311,12.037
"558",2022-06-02 12:00:00,5.329,11.857,5.411,11.992
"559",2022-06-02 12:15:00,5.398,11.837,5.539,11.955
"560",2022-06-02 12:30:00,5.517,11.811,5.628,11.937
"561",2022-06-02 12:45:00,5.645,11.767,5.756,11.905
"562",2022-06-02 13:00:00,5.744,11.745,5.845,11.872
"563",2022-06-02 13:15:00,5.852,11.701,5.963,11.85
"564",2022-06-02 13:30:00,5.989,11.662,6.1,11.802
"565",2022-06-02 13:45:00,6.077,11.641,6.178,11.781
"566",2022-06-02 14:00:00,6.204,11.595,6.305,11.717
"567",2022-06-02 14:15:00,6.321,11.524,6.393,11.693
"568",2022-06-02 14:30:00,6.438,11.522,6.577,11.65
"569",2022-06-02 14:45:00,6.583,11.482,6.723,11.599
"570",2022-06-02 15:00:00,6.69,11.422,6.838,11.549
"571",2022-06-02 15:15:00,6.825,11.385,6.964,11.521
"572",2022-06-02 15:30:00,6.97,11.341,7.098,11.474
"573",2022-06-02 15:45:00,7.104,11.296,7.214,11.431
"574",2022-06-02 16:00:00,7.2,11.265,7.338,11.392
"575",2022-06-02 16:15:00,7.344,11.223,7.424,11.362
"576",2022-06-02 16:30:00,7.391,11.194,7.5,11.329
"577",2022-06-02 16:45:00,7.468,11.154,7.596,11.298
"578",2022-06-02 17:00:00,7.591,11.121,7.662,11.262
"579",2022-06-02 17:15:00,7.639,11.109,7.729,11.228
"580",2022-06-02 17:30:00,7.715,11.068,7.805,11.219
"581",2022-06-02 17:45:00,7.791,11.03,7.852,11.193
"582",2022-06-02 18:00:00,7.857,11.009,7.937,11.163
"583",2022-06-02 18:15:00,7.914,10.998,7.994,11.14
"584",2022-06-02 18:30:00,7.98,10.977,8.089,11.103
"585",2022-06-02 18:45:00,8.065,10.936,8.155,11.073
"586",2022-06-02 19:00:00,8.112,10.899,8.202,11.045
"587",2022-06-02 19:15:00,8.16,10.886,8.23,11.03
"588",2022-06-02 19:30:00,8.197,10.872,8.249,11.009
"589",2022-06-02 19:45:00,8.207,10.86,8.249,11.015
"590",2022-06-02 20:00:00,8.235,10.835,8.286,11.003
"591",2022-06-02 20:15:00,8.244,10.826,8.277,10.991
"592",2022-06-02 20:30:00,8.254,10.833,8.277,10.992
"593",2022-06-02 20:45:00,8.244,10.829,8.277,10.996
"594",2022-06-02 21:00:00,8.235,10.821,8.249,10.992
"595",2022-06-02 21:15:00,8.235,10.822,8.23,10.992
"596",2022-06-02 21:30:00,8.197,10.816,8.211,10.992
"597",2022-06-02 21:45:00,8.188,10.828,8.183,11.005
"598",2022-06-02 22:00:00,8.15,10.824,8.136,11.004
"599",2022-06-02 22:15:00,8.103,10.852,8.089,11.019
"600",2022-06-02 22:30:00,8.056,10.852,8.041,11.016
"601",2022-06-02 22:45:00,8.027,10.844,7.994,11.036
"602",2022-06-02 23:00:00,7.933,10.882,7.918,11.055
"603",2022-06-02 23:15:00,7.867,10.895,7.824,11.088
"604",2022-06-02 23:30:00,7.819,10.893,7.738,11.102
"605",2022-06-02 23:45:00,7.715,10.927,7.643,11.132
"606",2022-06-03 00:00:00,7.63,10.963,7.558,11.156
"607",2022-06-03 00:15:00,7.525,11.002,7.443,11.195
"608",2022-06-03 00:30:00,7.41,11.014,7.3,11.236
"609",2022-06-03 00:45:00,7.305,11.051,7.185,11.272
"610",2022-06-03 01:00:00,7.181,11.079,7.05,11.31
"611",2022-06-03 01:15:00,7.066,11.129,6.916,11.348
"612",2022-06-03 01:30:00,6.931,11.16,6.819,11.361
"613",2022-06-03 01:45:00,6.825,11.185,6.713,11.397
"614",2022-06-03 02:00:00,6.748,11.202,6.616,11.429
"615",2022-06-03 02:15:00,6.651,11.237,6.509,11.462
"616",2022-06-03 02:30:00,6.516,11.281,6.432,11.477
"617",2022-06-03 02:45:00,6.457,11.289,6.315,11.514
"618",2022-06-03 03:00:00,6.341,11.325,6.198,11.549
"619",2022-06-03 03:15:00,6.224,11.359,6.08,11.583
"620",2022-06-03 03:30:00,6.126,11.395,5.982,11.619
"621",2022-06-03 03:45:00,6.009,11.423,5.874,11.651
"622",2022-06-03 04:00:00,5.94,11.435,5.756,11.687
"623",2022-06-03 04:15:00,5.803,11.488,5.658,11.72
"624",2022-06-03 04:30:00,5.704,11.524,5.569,11.751
"625",2022-06-03 04:45:00,5.616,11.548,5.44,11.798
"626",2022-06-03 05:00:00,5.497,11.583,5.401,11.799
"627",2022-06-03 05:15:00,5.398,11.625,5.282,11.851
"628",2022-06-03 05:30:00,5.299,11.669,5.222,11.855
"629",2022-06-03 05:45:00,5.239,11.681,5.102,11.896
"630",2022-06-03 06:00:00,5.16,11.699,5.042,11.92
"631",2022-06-03 06:15:00,5.08,11.736,4.992,11.94
"632",2022-06-03 06:30:00,5,11.76,4.932,11.966
"633",2022-06-03 06:45:00,4.95,11.788,4.872,11.988
"634",2022-06-03 07:00:00,4.89,11.794,4.812,12.002
"635",2022-06-03 07:15:00,4.83,11.833,4.752,12.03
"636",2022-06-03 07:30:00,4.78,11.839,4.712,12.048
"637",2022-06-03 07:45:00,4.71,11.884,4.682,12.051
"638",2022-06-03 08:00:00,4.68,11.899,4.641,12.073
"639",2022-06-03 08:15:00,4.64,11.912,4.611,12.088
"640",2022-06-03 08:30:00,4.61,11.932,4.601,12.083
"641",2022-06-03 08:45:00,4.589,11.941,4.571,12.113
"642",2022-06-03 09:00:00,4.559,11.965,4.551,12.123
"643",2022-06-03 09:15:00,4.519,11.974,4.521,12.143
"644",2022-06-03 09:30:00,4.529,11.975,4.531,12.145
"645",2022-06-03 09:45:00,4.519,11.986,4.541,12.151
"646",2022-06-03 10:00:00,4.529,11.987,4.561,12.143
"647",2022-06-03 10:15:00,4.549,11.995,4.601,12.132
"648",2022-06-03 10:30:00,4.569,11.989,4.611,12.139
"649",2022-06-03 10:45:00,4.569,12.001,4.641,12.124
"650",2022-06-03 11:00:00,4.62,11.982,4.682,12.12
"651",2022-06-03 11:15:00,4.69,11.955,4.742,12.104
"652",2022-06-03 11:30:00,4.72,11.952,4.832,12.077
"653",2022-06-03 11:45:00,4.8,11.931,4.882,12.056
"654",2022-06-03 12:00:00,4.87,11.922,4.972,12.041
"655",2022-06-03 12:15:00,4.94,11.898,5.082,12.007
"656",2022-06-03 12:30:00,5.06,11.866,5.222,11.97
"657",2022-06-03 12:45:00,5.18,11.829,5.311,11.958
"658",2022-06-03 13:00:00,5.319,11.813,5.45,11.924
"659",2022-06-03 13:15:00,5.458,11.753,5.618,11.891
"660",2022-06-03 13:30:00,5.625,11.7,5.786,11.816
"661",2022-06-03 13:45:00,5.744,11.656,5.933,11.784
"662",2022-06-03 14:00:00,5.96,11.596,6.139,11.723
"663",2022-06-03 14:15:00,6.087,11.566,6.276,11.676
"664",2022-06-03 14:30:00,6.214,11.518,6.393,11.624
"665",2022-06-03 14:45:00,6.37,11.454,6.538,11.562
"666",2022-06-03 15:00:00,6.496,11.393,6.694,11.527
"667",2022-06-03 15:15:00,6.622,11.379,6.848,11.482
"668",2022-06-03 15:30:00,6.796,11.313,7.031,11.422
"669",2022-06-03 15:45:00,6.95,11.262,7.185,11.374
"670",2022-06-03 16:00:00,7.114,11.21,7.328,11.32
"671",2022-06-03 16:15:00,7.229,11.14,7.51,11.251
"672",2022-06-03 16:30:00,7.41,11.092,7.643,11.209
"673",2022-06-03 16:45:00,7.553,11.059,7.767,11.166
"674",2022-06-03 17:00:00,7.658,11.013,7.833,11.135
"675",2022-06-03 17:15:00,7.715,10.983,7.918,11.086
"676",2022-06-03 17:30:00,7.81,10.937,7.966,11.065
"677",2022-06-03 17:45:00,7.905,10.894,8.041,11.047
"678",2022-06-03 18:00:00,7.99,10.866,8.117,11.011
"679",2022-06-03 18:15:00,8.065,10.841,8.202,10.967
"680",2022-06-03 18:30:00,8.16,10.794,8.296,10.934
"681",2022-06-03 18:45:00,8.254,10.765,8.352,10.91
"682",2022-06-03 19:00:00,8.282,10.754,8.418,10.874
"683",2022-06-03 19:15:00,8.357,10.715,8.484,10.862
"684",2022-06-03 19:30:00,8.451,10.673,8.54,10.851
"685",2022-06-03 19:45:00,8.516,10.659,8.605,10.823
"686",2022-06-03 20:00:00,8.563,10.648,8.633,10.801
"687",2022-06-03 20:15:00,8.619,10.616,8.671,10.79
"688",2022-06-03 20:30:00,8.638,10.607,8.68,10.803
"689",2022-06-03 20:45:00,8.647,10.61,8.718,10.781
"690",2022-06-03 21:00:00,8.675,10.607,8.718,10.797
"691",2022-06-03 21:15:00,8.657,10.637,8.68,10.796
"692",2022-06-03 21:30:00,8.629,10.618,8.633,10.808
"693",2022-06-03 21:45:00,8.582,10.633,8.568,10.833
"694",2022-06-03 22:00:00,8.516,10.638,8.512,10.849
"695",2022-06-03 22:15:00,8.479,10.674,8.465,10.856
"696",2022-06-03 22:30:00,8.413,10.669,8.38,10.872
"697",2022-06-03 22:45:00,8.357,10.701,8.343,10.886
"698",2022-06-03 23:00:00,8.301,10.69,8.268,10.903
"699",2022-06-03 23:15:00,8.235,10.7,8.239,10.906
"700",2022-06-03 23:30:00,8.207,10.709,8.164,10.931
"701",2022-06-03 23:45:00,8.141,10.729,8.117,10.942
"702",2022-06-04 00:00:00,8.084,10.765,8.051,10.951
"703",2022-06-04 00:15:00,8.009,10.779,7.947,10.998
"704",2022-06-04 00:30:00,7.924,10.81,7.881,11.006
"705",2022-06-04 00:45:00,7.838,10.818,7.786,11.031
"706",2022-06-04 01:00:00,7.734,10.863,7.719,11.042
"707",2022-06-04 01:15:00,7.687,10.858,7.634,11.085
"708",2022-06-04 01:30:00,7.61,10.893,7.548,11.105
"709",2022-06-04 01:45:00,7.515,10.906,7.481,11.12
"710",2022-06-04 02:00:00,7.458,10.942,7.395,11.154
"711",2022-06-04 02:15:00,7.391,10.947,7.338,11.17
"712",2022-06-04 02:30:00,7.315,10.973,7.29,11.186
"713",2022-06-04 02:45:00,7.238,11,7.214,11.2
"714",2022-06-04 03:00:00,7.219,10.991,7.166,11.213
"715",2022-06-04 03:15:00,7.133,11.008,7.118,11.225
"716",2022-06-04 03:30:00,7.075,11.047,7.06,11.249
"717",2022-06-04 03:45:00,7.018,11.072,7.002,11.265
"718",2022-06-04 04:00:00,6.97,11.073,6.945,11.282
"719",2022-06-04 04:15:00,6.893,11.111,6.896,11.297
"720",2022-06-04 04:30:00,6.864,11.114,6.848,11.314
"721",2022-06-04 04:45:00,6.825,11.128,6.819,11.325
"722",2022-06-04 05:00:00,6.786,11.136,6.771,11.348
"723",2022-06-04 05:15:00,6.767,11.154,6.742,11.349
"724",2022-06-04 05:30:00,6.68,11.171,6.674,11.371
"725",2022-06-04 05:45:00,6.671,11.188,6.655,11.382
"726",2022-06-04 06:00:00,6.632,11.196,6.587,11.399
"727",2022-06-04 06:15:00,6.554,11.229,6.538,11.437
"728",2022-06-04 06:30:00,6.496,11.253,6.519,11.433
"729",2022-06-04 06:45:00,6.486,11.264,6.47,11.451
"730",2022-06-04 07:00:00,6.457,11.269,6.461,11.445
"731",2022-06-04 07:15:00,6.428,11.283,6.441,11.453
"732",2022-06-04 07:30:00,6.399,11.289,6.422,11.478
"733",2022-06-04 07:45:00,6.37,11.312,6.393,11.471
"734",2022-06-04 08:00:00,6.331,11.323,6.344,11.497
"735",2022-06-04 08:15:00,6.36,11.293,6.334,11.503
"736",2022-06-04 08:30:00,6.321,11.329,6.325,11.515
"737",2022-06-04 08:45:00,6.321,11.335,6.344,11.518
"738",2022-06-04 09:00:00,6.321,11.346,6.325,11.524
"739",2022-06-04 09:15:00,6.331,11.339,6.325,11.52
"740",2022-06-04 09:30:00,6.302,11.345,6.325,11.525
"741",2022-06-04 09:45:00,6.311,11.354,6.354,11.526
"742",2022-06-04 10:00:00,6.321,11.351,6.364,11.525
"743",2022-06-04 10:15:00,6.331,11.354,6.393,11.514
"744",2022-06-04 10:30:00,6.341,11.355,6.402,11.506
"745",2022-06-04 10:45:00,6.36,11.341,6.451,11.495
"746",2022-06-04 11:00:00,6.399,11.34,6.5,11.482
"747",2022-06-04 11:15:00,6.428,11.32,6.529,11.467
"748",2022-06-04 11:30:00,6.486,11.3,6.577,11.45
"749",2022-06-04 11:45:00,6.516,11.292,6.626,11.445
"750",2022-06-04 12:00:00,6.603,11.27,6.713,11.411
"751",2022-06-04 12:15:00,6.651,11.271,6.79,11.389
"752",2022-06-04 12:30:00,6.748,11.246,6.896,11.36
"753",2022-06-04 12:45:00,6.844,11.22,6.983,11.349
"754",2022-06-04 13:00:00,6.941,11.182,7.108,11.324
"755",2022-06-04 13:15:00,7.047,11.155,7.223,11.297
"756",2022-06-04 13:30:00,7.142,11.127,7.357,11.266
"757",2022-06-04 13:45:00,7.277,11.09,7.453,11.237
"758",2022-06-04 14:00:00,7.401,11.056,7.567,11.201
"759",2022-06-04 14:15:00,7.487,11.03,7.643,11.177
"760",2022-06-04 14:30:00,7.582,10.994,7.748,11.158
"761",2022-06-04 14:45:00,7.687,10.968,7.881,11.096
"762",2022-06-04 15:00:00,7.819,10.921,8.004,11.065
"763",2022-06-04 15:15:00,7.933,10.878,8.145,11.022
"764",2022-06-04 15:30:00,8.103,10.844,8.286,10.965
"765",2022-06-04 15:45:00,8.216,10.789,8.437,10.916
"766",2022-06-04 16:00:00,8.366,10.737,8.559,10.886
"767",2022-06-04 16:15:00,8.507,10.702,8.671,10.842
"768",2022-06-04 16:30:00,8.638,10.658,8.802,10.804
"769",2022-06-04 16:45:00,8.75,10.619,8.867,10.773
"770",2022-06-04 17:00:00,8.806,10.578,8.923,10.745
"771",2022-06-04 17:15:00,8.862,10.54,9.006,10.707
"772",2022-06-04 17:30:00,8.927,10.517,9.043,10.693
"773",2022-06-04 17:45:00,8.974,10.497,9.118,10.655
"774",2022-06-04 18:00:00,9.048,10.462,9.173,10.642
"775",2022-06-04 18:15:00,9.104,10.438,9.275,10.6
"776",2022-06-04 18:30:00,9.178,10.397,9.322,10.578
"777",2022-06-04 18:45:00,9.243,10.37,9.377,10.551
"778",2022-06-04 19:00:00,9.307,10.333,9.442,10.517
"779",2022-06-04 19:15:00,9.354,10.336,9.479,10.518
"780",2022-06-04 19:30:00,9.4,10.304,9.506,10.493
"781",2022-06-04 19:45:00,9.455,10.293,9.515,10.505
"782",2022-06-04 20:00:00,9.464,10.267,9.552,10.489
"783",2022-06-04 20:15:00,9.483,10.25,9.561,10.479
"784",2022-06-04 20:30:00,9.492,10.253,9.589,10.468
"785",2022-06-04 20:45:00,9.501,10.246,9.543,10.478
"786",2022-06-04 21:00:00,9.474,10.257,9.543,10.473
"787",2022-06-04 21:15:00,9.492,10.238,9.534,10.477
"788",2022-06-04 21:30:00,9.455,10.252,9.506,10.482
"789",2022-06-04 21:45:00,9.427,10.258,9.423,10.508
"790",2022-06-04 22:00:00,9.381,10.253,9.386,10.524
"791",2022-06-04 22:15:00,9.335,10.261,9.331,10.522
"792",2022-06-04 22:30:00,9.27,10.281,9.266,10.545
"793",2022-06-04 22:45:00,9.206,10.289,9.164,10.573
"794",2022-06-04 23:00:00,9.122,10.323,9.09,10.595
"795",2022-06-04 23:15:00,9.029,10.337,8.988,10.62
"796",2022-06-04 23:30:00,8.955,10.366,8.913,10.637
"797",2022-06-04 23:45:00,8.881,10.37,8.792,10.674
"798",2022-06-05 00:00:00,8.778,10.423,8.708,10.717
"799",2022-06-05 00:15:00,8.694,10.449,8.624,10.738
"800",2022-06-05 00:30:00,8.582,10.49,8.512,10.778
"801",2022-06-05 00:45:00,8.479,10.518,8.418,10.807
"802",2022-06-05 01:00:00,8.395,10.541,8.296,10.84
"803",2022-06-05 01:15:00,8.272,10.568,8.183,10.872
"804",2022-06-05 01:30:00,8.169,10.591,8.07,10.899
"805",2022-06-05 01:45:00,8.037,10.635,7.966,10.928
"806",2022-06-05 02:00:00,7.952,10.653,7.871,10.959
"807",2022-06-05 02:15:00,7.867,10.698,7.757,10.996
"808",2022-06-05 02:30:00,7.762,10.704,7.662,11.024
"809",2022-06-05 02:45:00,7.668,10.74,7.605,11.038
"810",2022-06-05 03:00:00,7.572,10.76,7.519,11.06
"811",2022-06-05 03:15:00,7.468,10.808,7.424,11.085
"812",2022-06-05 03:30:00,7.41,10.81,7.338,11.103
"813",2022-06-05 03:45:00,7.315,10.834,7.252,11.141
"814",2022-06-05 04:00:00,7.238,10.86,7.156,11.168
"815",2022-06-05 04:15:00,7.152,10.889,7.089,11.188
"816",2022-06-05 04:30:00,7.047,10.924,6.964,11.233
"817",2022-06-05 04:45:00,6.989,10.924,6.916,11.254
"818",2022-06-05 05:00:00,6.902,10.961,6.829,11.275
"819",2022-06-05 05:15:00,6.854,10.993,6.752,11.287
"820",2022-06-05 05:30:00,6.767,11.015,6.713,11.31
"821",2022-06-05 05:45:00,6.709,11.042,6.635,11.331
"822",2022-06-05 06:00:00,6.622,11.069,6.577,11.356
"823",2022-06-05 06:15:00,6.574,11.062,6.509,11.388
"824",2022-06-05 06:30:00,6.516,11.08,6.441,11.404
"825",2022-06-05 06:45:00,6.457,11.118,6.393,11.423
"826",2022-06-05 07:00:00,6.389,11.097,6.325,11.445
"827",2022-06-05 07:15:00,6.35,11.171,6.286,11.462
"828",2022-06-05 07:30:00,6.292,11.187,6.256,11.471
"829",2022-06-05 07:45:00,6.243,11.202,6.208,11.477
"830",2022-06-05 08:00:00,6.204,11.197,6.178,11.498
"831",2022-06-05 08:15:00,6.175,11.221,6.139,11.517
"832",2022-06-05 08:30:00,6.107,11.268,6.09,11.536
"833",2022-06-05 08:45:00,6.077,11.271,6.061,11.554
"834",2022-06-05 09:00:00,6.048,11.276,6.051,11.549
"835",2022-06-05 09:15:00,6.019,11.292,6.051,11.555
"836",2022-06-05 09:30:00,6.028,11.291,6.031,11.569
"837",2022-06-05 09:45:00,5.999,11.301,6.031,11.578
"838",2022-06-05 10:00:00,5.97,11.323,6.022,11.579
"839",2022-06-05 10:15:00,5.97,11.333,6.022,11.584
"840",2022-06-05 10:30:00,5.979,11.313,6.031,11.586
"841",2022-06-05 10:45:00,5.999,11.322,6.061,11.596
"842",2022-06-05 11:00:00,6.019,11.32,6.061,11.594
"843",2022-06-05 11:15:00,6.009,11.322,6.08,11.584
"844",2022-06-05 11:30:00,6.038,11.313,6.12,11.572
"845",2022-06-05 11:45:00,6.067,11.316,6.139,11.569
"846",2022-06-05 12:00:00,6.107,11.304,6.188,11.56
"847",2022-06-05 12:15:00,6.155,11.294,6.266,11.542
"848",2022-06-05 12:30:00,6.234,11.263,6.373,11.522
"849",2022-06-05 12:45:00,6.341,11.236,6.451,11.503
"850",2022-06-05 13:00:00,6.418,11.219,6.558,11.469
"851",2022-06-05 13:15:00,6.516,11.183,6.694,11.436
"852",2022-06-05 13:30:00,6.642,11.143,6.81,11.403
"853",2022-06-05 13:45:00,6.777,11.117,6.954,11.353
"854",2022-06-05 14:00:00,6.893,11.076,7.07,11.315
"855",2022-06-05 14:15:00,7.008,11.028,7.166,11.303
"856",2022-06-05 14:30:00,7.123,10.996,7.261,11.275
"857",2022-06-05 14:45:00,7.229,10.96,7.405,11.21
"858",2022-06-05 15:00:00,7.353,10.917,7.5,11.188
"859",2022-06-05 15:15:00,7.458,10.884,7.643,11.145
