"Plot Title: 20574425"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574425, SEN S/N: 20574425)","Temp, °C (LGR S/N: 20574425, SEN S/N: 20574425)","Coupler Detached (LGR S/N: 20574425)","Coupler Attached (LGR S/N: 20574425)","Host Connected (LGR S/N: 20574425)","Stopped (LGR S/N: 20574425)","End Of File (LGR S/N: 20574425)"
454,06/12/19 08:45:00 AM,98.502,15.187,,,,,
455,06/12/19 09:00:00 AM,98.439,16.427,,,,,
456,06/12/19 09:15:00 AM,98.419,19.567,,,,,
457,06/12/19 09:30:00 AM,98.495,21.760,,,,,
458,06/12/19 09:45:00 AM,98.481,20.043,,,,,
459,06/12/19 10:00:00 AM,98.476,20.138,,,,,
460,06/12/19 10:15:00 AM,98.478,20.901,,,,,
461,06/12/19 10:30:00 AM,98.511,21.473,,,,,
462,06/12/19 10:45:00 AM,98.472,20.615,,,,,
463,06/12/19 11:00:00 AM,98.573,25.319,,,,,
464,06/12/19 11:15:00 AM,98.551,24.641,,,,,
465,06/12/19 11:30:00 AM,98.468,21.855,,,,,
466,06/12/19 11:45:00 AM,98.478,21.282,,,,,
467,06/12/19 12:00:00 PM,98.468,21.664,,,,,
468,06/12/19 12:15:00 PM,98.478,22.621,,,,,
469,06/12/19 12:30:00 PM,98.577,27.075,,,,,
470,06/12/19 12:45:00 PM,98.480,23.677,,,,,
471,06/12/19 01:00:00 PM,98.465,23.388,,,,,
472,06/12/19 01:15:00 PM,98.447,23.677,,,,,
473,06/12/19 01:30:00 PM,98.481,25.222,,,,,
474,06/12/19 01:45:00 PM,98.551,27.468,,,,,
475,06/12/19 02:00:00 PM,98.499,26.292,,,,,
476,06/12/19 02:15:00 PM,98.433,23.196,,,,,
477,06/12/19 02:30:00 PM,98.413,22.621,,,,,
478,06/12/19 02:45:00 PM,98.391,22.812,,,,,
479,06/12/19 03:00:00 PM,98.379,23.196,,,,,
480,06/12/19 03:15:00 PM,98.394,23.484,,,,,
481,06/12/19 03:30:00 PM,98.399,23.581,,,,,
482,06/12/19 03:45:00 PM,98.450,25.708,,,,,
483,06/12/19 04:00:00 PM,98.477,27.764,,,,,
484,06/12/19 04:15:00 PM,98.508,28.258,,,,,
485,06/12/19 04:30:00 PM,98.484,26.683,,,,,
486,06/12/19 04:45:00 PM,98.390,24.255,,,,,
487,06/12/19 05:00:00 PM,98.357,23.196,,,,,
488,06/12/19 05:15:00 PM,98.348,22.429,,,,,
489,06/12/19 05:30:00 PM,98.332,22.525,,,,,
490,06/12/19 05:45:00 PM,98.321,22.525,,,,,
491,06/12/19 06:00:00 PM,98.331,23.100,,,,,
492,06/12/19 06:15:00 PM,98.332,23.966,,,,,
493,06/12/19 06:30:00 PM,98.318,23.484,,,,,
494,06/12/19 06:45:00 PM,98.299,22.908,,,,,
495,06/12/19 07:00:00 PM,98.284,22.238,,,,,
496,06/12/19 07:15:00 PM,98.251,21.855,,,,,
497,06/12/19 07:30:00 PM,98.278,22.525,,,,,
498,06/12/19 07:45:00 PM,98.295,21.855,,,,,
499,06/12/19 08:00:00 PM,98.272,20.901,,,,,
500,06/12/19 08:15:00 PM,98.263,19.662,,,,,
501,06/12/19 08:30:00 PM,98.266,18.521,,,,,
502,06/12/19 08:45:00 PM,98.265,18.331,,,,,
503,06/12/19 09:00:00 PM,98.281,17.760,,,,,
504,06/12/19 09:15:00 PM,98.284,17.475,,,,,
505,06/12/19 09:30:00 PM,98.286,17.665,,,,,
506,06/12/19 09:45:00 PM,98.288,17.379,,,,,
507,06/12/19 10:00:00 PM,98.280,17.570,,,,,
508,06/12/19 10:15:00 PM,98.293,17.284,,,,,
509,06/12/19 10:30:00 PM,98.326,16.046,,,,,
510,06/12/19 10:45:00 PM,98.316,14.709,,,,,
511,06/12/19 11:00:00 PM,98.337,13.846,,,,,
512,06/12/19 11:15:00 PM,98.354,13.365,,,,,
513,06/12/19 11:30:00 PM,98.373,13.750,,,,,
514,06/12/19 11:45:00 PM,98.413,14.709,,,,,
515,06/13/19 12:00:00 AM,98.476,15.282,,,,,
516,06/13/19 12:15:00 AM,98.502,15.187,,,,,
517,06/13/19 12:30:00 AM,98.506,14.804,,,,,
518,06/13/19 12:45:00 AM,98.510,14.134,,,,,
519,06/13/19 01:00:00 AM,98.480,13.461,,,,,
520,06/13/19 01:15:00 AM,98.471,12.787,,,,,
521,06/13/19 01:30:00 AM,98.465,12.304,,,,,
522,06/13/19 01:45:00 AM,98.480,11.819,,,,,
523,06/13/19 02:00:00 AM,98.494,11.334,,,,,
524,06/13/19 02:15:00 AM,98.504,10.553,,,,,
525,06/13/19 02:30:00 AM,98.528,9.571,,,,,
526,06/13/19 02:45:00 AM,98.559,8.581,,,,,
527,06/13/19 03:00:00 AM,98.561,7.882,,,,,
528,06/13/19 03:15:00 AM,98.572,7.179,,,,,
529,06/13/19 03:30:00 AM,98.578,6.674,,,,,
530,06/13/19 03:45:00 AM,98.595,6.166,,,,,
531,06/13/19 04:00:00 AM,98.634,5.450,,,,,
532,06/13/19 04:15:00 AM,98.626,5.037,,,,,
533,06/13/19 04:30:00 AM,98.659,4.831,,,,,
534,06/13/19 04:45:00 AM,98.661,4.415,,,,,
535,06/13/19 05:00:00 AM,98.683,4.207,,,,,
536,06/13/19 05:15:00 AM,98.683,4.207,,,,,
537,06/13/19 05:30:00 AM,98.692,4.623,,,,,
538,06/13/19 05:45:00 AM,98.716,5.860,,,,,
539,06/13/19 06:00:00 AM,98.705,6.877,,,,,
540,06/13/19 06:15:00 AM,98.680,8.481,,,,,
541,06/13/19 06:30:00 AM,98.736,11.139,,,,,
542,06/13/19 06:45:00 AM,98.733,10.455,,,,,
543,06/13/19 07:00:00 AM,98.731,12.401,,,,,
544,06/13/19 07:15:00 AM,98.743,12.013,,,,,
545,06/13/19 07:30:00 AM,98.730,11.722,,,,,
546,06/13/19 07:45:00 AM,98.722,12.013,,,,,
547,06/13/19 08:00:00 AM,98.715,12.883,,,,,
548,06/13/19 08:15:00 AM,98.721,13.365,,,,,
549,06/13/19 08:30:00 AM,98.743,13.654,,,,,
550,06/13/19 08:45:00 AM,98.736,14.421,,,,,
551,06/13/19 09:00:00 AM,98.710,15.378,,,,,
552,06/13/19 09:15:00 AM,98.673,17.475,,,,,
553,06/13/19 09:30:00 AM,98.757,20.138,,,,,
554,06/13/19 09:45:00 AM,98.749,19.662,,,,,
555,06/13/19 10:00:00 AM,98.757,20.138,,,,,
556,06/13/19 10:15:00 AM,98.773,20.234,,,,,
557,06/13/19 10:30:00 AM,98.769,20.710,,,,,
558,06/13/19 10:45:00 AM,98.749,21.282,,,,,
559,06/13/19 11:00:00 AM,98.847,24.931,,,,,
560,06/13/19 11:15:00 AM,98.833,26.488,,,,,
561,06/13/19 11:30:00 AM,98.769,23.196,,,,,
562,06/13/19 11:45:00 AM,98.749,22.429,,,,,
563,06/13/19 12:00:00 PM,98.763,23.292,,,,,
564,06/13/19 12:15:00 PM,98.767,23.773,,,,,
565,06/13/19 12:30:00 PM,98.866,28.258,,,,,
566,06/13/19 12:45:00 PM,98.780,25.125,,,,,
567,06/13/19 01:00:00 PM,98.753,24.351,,,,,
568,06/13/19 01:15:00 PM,98.760,24.931,,,,,
569,06/13/19 01:30:00 PM,98.790,26.977,,,,,
570,06/13/19 01:45:00 PM,98.810,28.754,,,,,
571,06/13/19 02:00:00 PM,98.776,27.665,,,,,
572,06/13/19 02:15:00 PM,98.718,25.416,,,,,
573,06/13/19 02:30:00 PM,98.697,24.545,,,,,
574,06/13/19 02:45:00 PM,98.703,24.448,,,,,
575,06/13/19 03:00:00 PM,98.689,24.158,,,,,
576,06/13/19 03:15:00 PM,98.702,24.641,,,,,
577,06/13/19 03:30:00 PM,98.675,24.738,,,,,
578,06/13/19 03:45:00 PM,98.733,27.665,,,,,
579,06/13/19 04:00:00 PM,98.783,29.752,,,,,
580,06/13/19 04:15:00 PM,98.798,29.853,,,,,
581,06/13/19 04:30:00 PM,98.770,28.555,,,,,
582,06/13/19 04:45:00 PM,98.725,26.488,,,,,
583,06/13/19 05:00:00 PM,98.659,24.641,,,,,
584,06/13/19 05:15:00 PM,98.642,23.869,,,,,
585,06/13/19 05:30:00 PM,98.641,24.062,,,,,
586,06/13/19 05:45:00 PM,98.637,23.581,,,,,
587,06/13/19 06:00:00 PM,98.608,22.621,,,,,
588,06/13/19 06:15:00 PM,98.576,22.238,,,,,
589,06/13/19 06:30:00 PM,98.614,23.966,,,,,
590,06/13/19 06:45:00 PM,98.602,24.158,,,,,
591,06/13/19 07:00:00 PM,98.603,23.966,,,,,
592,06/13/19 07:15:00 PM,98.564,22.812,,,,,
593,06/13/19 07:30:00 PM,98.560,22.333,,,,,
594,06/13/19 07:45:00 PM,98.574,23.004,,,,,
595,06/13/19 08:00:00 PM,98.558,22.908,,,,,
596,06/13/19 08:15:00 PM,98.584,23.388,,,,,
597,06/13/19 08:30:00 PM,98.574,23.196,,,,,
598,06/13/19 08:45:00 PM,98.554,22.621,,,,,
599,06/13/19 09:00:00 PM,98.538,22.142,,,,,
600,06/13/19 09:15:00 PM,98.522,21.473,,,,,
601,06/13/19 09:30:00 PM,98.520,20.519,,,,,
602,06/13/19 09:45:00 PM,98.515,19.377,,,,,
603,06/13/19 10:00:00 PM,98.512,18.140,,,,,
604,06/13/19 10:15:00 PM,98.517,17.094,,,,,
605,06/13/19 10:30:00 PM,98.539,15.855,,,,,
606,06/13/19 10:45:00 PM,98.553,14.421,,,,,
607,06/13/19 11:00:00 PM,98.552,13.269,,,,,
608,06/13/19 11:15:00 PM,98.573,12.304,,,,,
609,06/13/19 11:30:00 PM,98.567,11.431,,,,,
610,06/13/19 11:45:00 PM,98.558,10.553,,,,,
611,06/14/19 12:00:00 AM,98.575,9.866,,,,,
612,06/14/19 12:15:00 AM,98.575,9.373,,,,,
613,06/14/19 12:30:00 AM,98.607,8.879,,,,,
614,06/14/19 12:45:00 AM,98.611,8.082,,,,,
615,06/14/19 01:00:00 AM,98.632,7.481,,,,,
616,06/14/19 01:15:00 AM,98.619,6.877,,,,,
617,06/14/19 01:30:00 AM,98.637,6.268,,,,,
618,06/14/19 01:45:00 AM,98.621,5.655,,,,,
619,06/14/19 02:00:00 AM,98.647,5.141,,,,,
620,06/14/19 02:15:00 AM,98.649,4.727,,,,,
621,06/14/19 02:30:00 AM,98.650,4.415,,,,,
622,06/14/19 02:45:00 AM,98.641,3.998,,,,,
623,06/14/19 03:00:00 AM,98.641,3.683,,,,,
624,06/14/19 03:15:00 AM,98.663,3.367,,,,,
625,06/14/19 03:30:00 AM,98.662,3.049,,,,,
626,06/14/19 03:45:00 AM,98.652,3.049,,,,,
627,06/14/19 04:00:00 AM,98.630,2.837,,,,,
628,06/14/19 04:15:00 AM,98.640,2.730,,,,,
629,06/14/19 04:30:00 AM,98.630,2.943,,,,,
630,06/14/19 04:45:00 AM,98.641,3.367,,,,,
631,06/14/19 05:00:00 AM,98.630,3.472,,,,,
632,06/14/19 05:15:00 AM,98.598,3.893,,,,,
633,06/14/19 05:30:00 AM,98.616,4.831,,,,,
634,06/14/19 05:45:00 AM,98.644,5.552,,,,,
635,06/14/19 06:00:00 AM,98.566,8.779,,,,,
636,06/14/19 06:15:00 AM,98.604,11.236,,,,,
637,06/14/19 06:30:00 AM,98.610,13.750,,,,,
638,06/14/19 06:45:00 AM,98.639,12.594,,,,,
639,06/14/19 07:00:00 AM,98.610,13.461,,,,,
640,06/14/19 07:15:00 AM,98.625,12.690,,,,,
641,06/14/19 07:30:00 AM,98.594,12.304,,,,,
642,06/14/19 07:45:00 AM,98.549,12.690,,,,,
643,06/14/19 08:00:00 AM,98.545,13.750,,,,,
644,06/14/19 08:15:00 AM,98.531,14.709,,,,,
645,06/14/19 08:30:00 AM,98.529,15.569,,,,,
646,06/14/19 08:45:00 AM,98.526,16.903,,,,,
647,06/14/19 09:00:00 AM,98.495,18.045,,,,,
648,06/14/19 09:15:00 AM,98.474,19.758,,,,,
649,06/14/19 09:30:00 AM,98.511,21.855,,,,,
650,06/14/19 09:45:00 AM,98.494,20.996,,,,,
651,06/14/19 10:00:00 AM,98.488,20.710,,,,,
652,06/14/19 10:15:00 AM,98.450,20.424,,,,,
653,06/14/19 10:30:00 AM,98.440,20.996,,,,,
654,06/14/19 10:45:00 AM,98.430,22.333,,,,,
655,06/14/19 11:00:00 AM,98.511,25.610,,,,,
656,06/14/19 11:15:00 AM,98.485,27.961,,,,,
657,06/14/19 11:30:00 AM,98.427,25.902,,,,,
658,06/14/19 11:45:00 AM,98.378,25.319,,,,,
659,06/14/19 12:00:00 PM,98.381,25.610,,,,,
660,06/14/19 12:15:00 PM,98.354,24.835,,,,,
661,06/14/19 12:30:00 PM,98.341,25.222,,,,,
662,06/14/19 12:45:00 PM,98.317,25.416,,,,,
663,06/14/19 01:00:00 PM,98.335,26.977,,,,,
664,06/14/19 01:15:00 PM,98.334,27.468,,,,,
665,06/14/19 01:30:00 PM,98.276,26.390,,,,,
666,06/14/19 01:45:00 PM,98.295,28.357,,,,,
667,06/14/19 02:00:00 PM,98.263,27.075,,,,,
668,06/14/19 02:15:00 PM,98.198,23.677,,,,,
669,06/14/19 02:30:00 PM,98.153,22.812,,,,,
670,06/14/19 02:45:00 PM,98.131,20.519,,,,,
671,06/14/19 03:00:00 PM,98.258,17.570,,,,,
672,06/14/19 03:15:00 PM,98.191,15.664,,,,,
673,06/14/19 03:30:00 PM,98.138,18.045,,,,,
674,06/14/19 03:45:00 PM,98.190,20.424,,,,,
675,06/14/19 04:00:00 PM,98.130,20.138,,,,,
676,06/14/19 04:15:00 PM,98.158,22.717,,,,,
677,06/14/19 04:30:00 PM,98.144,23.677,,,,,
678,06/14/19 04:45:00 PM,98.095,23.773,,,,,
679,06/14/19 05:00:00 PM,98.097,23.388,,,,,
680,06/14/19 05:15:00 PM,98.064,23.581,,,,,
681,06/14/19 05:30:00 PM,98.065,23.196,,,,,
682,06/14/19 05:45:00 PM,98.054,23.196,,,,,
683,06/14/19 06:00:00 PM,98.039,22.717,,,,,
684,06/14/19 06:15:00 PM,98.003,21.664,,,,,
685,06/14/19 06:30:00 PM,97.970,21.091,,,,,
686,06/14/19 06:45:00 PM,97.958,20.710,,,,,
687,06/14/19 07:00:00 PM,97.941,20.424,,,,,
688,06/14/19 07:15:00 PM,97.919,20.234,,,,,
689,06/14/19 07:30:00 PM,97.929,20.043,,,,,
690,06/14/19 07:45:00 PM,97.917,19.662,,,,,
691,06/14/19 08:00:00 PM,97.900,19.567,,,,,
692,06/14/19 08:15:00 PM,97.873,19.472,,,,,
693,06/14/19 08:30:00 PM,97.884,19.472,,,,,
694,06/14/19 08:45:00 PM,97.883,19.282,,,,,
695,06/14/19 09:00:00 PM,97.907,18.806,,,,,
696,06/14/19 09:15:00 PM,97.916,18.616,,,,,
697,06/14/19 09:30:00 PM,97.936,18.426,,,,,
698,06/14/19 09:45:00 PM,97.945,18.236,,,,,
699,06/14/19 10:00:00 PM,97.960,17.475,,,,,
700,06/14/19 10:15:00 PM,97.975,17.379,,,,,
701,06/14/19 10:30:00 PM,98.008,16.903,,,,,
702,06/14/19 10:45:00 PM,98.017,15.951,,,,,
703,06/14/19 11:00:00 PM,98.016,15.187,,,,,
704,06/14/19 11:15:00 PM,98.014,14.421,,,,,
705,06/14/19 11:30:00 PM,98.031,13.365,,,,,
706,06/14/19 11:45:00 PM,98.020,12.401,,,,,
707,06/15/19 12:00:00 AM,98.030,11.722,,,,,
708,06/15/19 12:15:00 AM,98.058,11.139,,,,,
709,06/15/19 12:30:00 AM,98.085,10.553,,,,,
710,06/15/19 12:45:00 AM,98.087,10.455,,,,,
711,06/15/19 01:00:00 AM,98.098,10.455,,,,,
712,06/15/19 01:15:00 AM,98.111,10.357,,,,,
713,06/15/19 01:30:00 AM,98.127,10.161,,,,,
714,06/15/19 01:45:00 AM,98.105,10.161,,,,,
715,06/15/19 02:00:00 AM,98.097,10.063,,,,,
716,06/15/19 02:15:00 AM,98.129,10.063,,,,,
717,06/15/19 02:30:00 AM,98.142,9.965,,,,,
718,06/15/19 02:45:00 AM,98.183,10.063,,,,,
719,06/15/19 03:00:00 AM,98.191,10.161,,,,,
720,06/15/19 03:15:00 AM,98.188,9.866,,,,,
721,06/15/19 03:30:00 AM,98.227,9.571,,,,,
722,06/15/19 03:45:00 AM,98.229,9.472,,,,,
723,06/15/19 04:00:00 AM,98.271,9.965,,,,,
724,06/15/19 04:15:00 AM,98.269,10.063,,,,,
725,06/15/19 04:30:00 AM,98.294,10.357,,,,,
726,06/15/19 04:45:00 AM,98.320,10.161,,,,,
727,06/15/19 05:00:00 AM,98.349,9.866,,,,,
728,06/15/19 05:15:00 AM,98.350,10.259,,,,,
729,06/15/19 05:30:00 AM,98.375,11.334,,,,,
730,06/15/19 05:45:00 AM,98.411,12.304,,,,,
731,06/15/19 06:00:00 AM,98.396,12.110,,,,,
732,06/15/19 06:15:00 AM,98.420,13.942,,,,,
733,06/15/19 06:30:00 AM,98.458,16.237,,,,,
734,06/15/19 06:45:00 AM,98.463,15.855,,,,,
735,06/15/19 07:00:00 AM,98.463,14.804,,,,,
736,06/15/19 07:15:00 AM,98.463,14.517,,,,,
737,06/15/19 07:30:00 AM,98.456,14.709,,,,,
738,06/15/19 07:45:00 AM,98.459,15.187,,,,,
739,06/15/19 08:00:00 AM,98.472,15.378,,,,,
740,06/15/19 08:15:00 AM,98.487,15.282,,,,,
741,06/15/19 08:30:00 AM,98.496,15.855,,,,,
742,06/15/19 08:45:00 AM,98.506,16.618,,,,,
743,06/15/19 09:00:00 AM,98.483,16.903,,,,,
744,06/15/19 09:15:00 AM,98.472,16.903,,,,,
745,06/15/19 09:30:00 AM,98.483,19.377,,,,,
746,06/15/19 09:45:00 AM,98.502,18.996,,,,,
747,06/15/19 10:00:00 AM,98.491,18.996,,,,,
748,06/15/19 10:15:00 AM,98.485,19.758,,,,,
749,06/15/19 10:30:00 AM,98.493,20.424,,,,,
750,06/15/19 10:45:00 AM,98.493,20.615,,,,,
751,06/15/19 11:00:00 AM,98.611,24.545,,,,,
752,06/15/19 11:15:00 AM,98.600,25.902,,,,,
753,06/15/19 11:30:00 AM,98.510,22.812,,,,,
754,06/15/19 11:45:00 AM,98.495,22.142,,,,,
755,06/15/19 12:00:00 PM,98.500,21.473,,,,,
756,06/15/19 12:15:00 PM,98.484,21.760,,,,,
757,06/15/19 12:30:00 PM,98.527,22.525,,,,,
758,06/15/19 12:45:00 PM,98.484,21.569,,,,,
759,06/15/19 01:00:00 PM,98.510,22.812,,,,,
760,06/15/19 01:15:00 PM,98.526,25.028,,,,,
761,06/15/19 01:30:00 PM,98.507,23.773,,,,,
762,06/15/19 01:45:00 PM,98.495,22.333,,,,,
763,06/15/19 02:00:00 PM,98.479,22.046,,,,,
764,06/15/19 02:15:00 PM,98.478,22.429,,,,,
765,06/15/19 02:30:00 PM,98.479,21.664,,,,,
766,06/15/19 02:45:00 PM,98.468,21.282,,,,,
767,06/15/19 03:00:00 PM,98.468,21.664,,,,,
768,06/15/19 03:15:00 PM,98.478,22.429,,,,,
769,06/15/19 03:30:00 PM,98.517,23.773,,,,,
770,06/15/19 03:45:00 PM,98.564,25.125,,,,,
771,06/15/19 04:00:00 PM,98.543,24.062,,,,,
772,06/15/19 04:15:00 PM,98.522,22.238,,,,,
773,06/15/19 04:30:00 PM,98.547,23.100,,,,,
774,06/15/19 04:45:00 PM,98.500,22.429,,,,,
775,06/15/19 05:00:00 PM,98.483,22.717,,,,,
776,06/15/19 05:15:00 PM,98.484,22.333,,,,,
777,06/15/19 05:30:00 PM,98.493,22.908,,,,,
778,06/15/19 05:45:00 PM,98.476,23.388,,,,,
779,06/15/19 06:00:00 PM,98.492,23.292,,,,,
780,06/15/19 06:15:00 PM,98.451,22.142,,,,,
781,06/15/19 06:30:00 PM,98.462,21.760,,,,,
782,06/15/19 06:45:00 PM,98.473,21.760,,,,,
783,06/15/19 07:00:00 PM,98.462,21.187,,,,,
784,06/15/19 07:15:00 PM,98.473,21.187,,,,,
785,06/15/19 07:30:00 PM,98.515,20.805,,,,,
786,06/15/19 07:45:00 PM,98.509,19.282,,,,,
787,06/15/19 08:00:00 PM,98.505,18.711,,,,,
788,06/15/19 08:15:00 PM,98.504,18.521,,,,,
789,06/15/19 08:30:00 PM,98.492,18.331,,,,,
790,06/15/19 08:45:00 PM,98.490,18.140,,,,,
791,06/15/19 09:00:00 PM,98.495,18.045,,,,,
792,06/15/19 09:15:00 PM,98.510,17.950,,,,,
793,06/15/19 09:30:00 PM,98.495,17.570,,,,,
794,06/15/19 09:45:00 PM,98.509,17.284,,,,,
795,06/15/19 10:00:00 PM,98.507,17.094,,,,,
796,06/15/19 10:15:00 PM,98.487,16.808,,,,,
797,06/15/19 10:30:00 PM,98.498,16.808,,,,,
798,06/15/19 10:45:00 PM,98.491,16.713,,,,,
799,06/15/19 11:00:00 PM,98.467,16.523,,,,,
800,06/15/19 11:15:00 PM,98.499,16.046,,,,,
801,06/15/19 11:30:00 PM,98.501,15.473,,,,,
802,06/15/19 11:45:00 PM,98.479,15.473,,,,,
803,06/16/19 12:00:00 AM,98.481,14.900,,,,,
804,06/16/19 12:15:00 AM,98.506,13.654,,,,,
805,06/16/19 12:30:00 AM,98.516,12.401,,,,,
806,06/16/19 12:45:00 AM,98.518,11.625,,,,,
807,06/16/19 01:00:00 AM,98.513,11.041,,,,,
808,06/16/19 01:15:00 AM,98.521,10.748,,,,,
809,06/16/19 01:30:00 AM,98.509,10.357,,,,,
810,06/16/19 01:45:00 AM,98.521,9.866,,,,,
811,06/16/19 02:00:00 AM,98.541,9.472,,,,,
812,06/16/19 02:15:00 AM,98.549,9.077,,,,,
813,06/16/19 02:30:00 AM,98.545,8.779,,,,,
814,06/16/19 02:45:00 AM,98.540,8.481,,,,,
815,06/16/19 03:00:00 AM,98.533,8.282,,,,,
816,06/16/19 03:15:00 AM,98.525,8.082,,,,,
817,06/16/19 03:30:00 AM,98.525,8.082,,,,,
818,06/16/19 03:45:00 AM,98.524,8.182,,,,,
819,06/16/19 04:00:00 AM,98.509,8.382,,,,,
820,06/16/19 04:15:00 AM,98.491,8.779,,,,,
821,06/16/19 04:30:00 AM,98.483,9.176,,,,,
822,06/16/19 04:45:00 AM,98.483,9.669,,,,,
823,06/16/19 05:00:00 AM,98.495,10.063,,,,,
824,06/16/19 05:15:00 AM,98.469,10.651,,,,,
825,06/16/19 05:30:00 AM,98.492,12.787,,,,,
826,06/16/19 05:45:00 AM,98.499,14.421,,,,,
827,06/16/19 06:00:00 AM,98.488,16.046,,,,,
828,06/16/19 06:15:00 AM,98.480,16.713,,,,,
829,06/16/19 06:30:00 AM,98.495,16.618,,,,,
830,06/16/19 06:45:00 AM,98.485,16.618,,,,,
831,06/16/19 07:00:00 AM,98.476,18.426,,,,,
832,06/16/19 07:15:00 AM,98.469,17.665,,,,,
833,06/16/19 07:30:00 AM,98.444,16.808,,,,,
834,06/16/19 07:45:00 AM,98.431,16.618,,,,,
835,06/16/19 08:00:00 AM,98.403,16.999,,,,,
836,06/16/19 08:15:00 AM,98.409,17.094,,,,,
837,06/16/19 08:30:00 AM,98.396,17.379,,,,,
838,06/16/19 08:45:00 AM,98.410,18.236,,,,,
839,06/16/19 09:00:00 AM,98.377,18.901,,,,,
840,06/16/19 09:15:00 AM,98.373,20.234,,,,,
841,06/16/19 09:30:00 AM,98.408,22.142,,,,,
842,06/16/19 09:45:00 AM,98.397,21.187,,,,,
843,06/16/19 10:00:00 AM,98.376,21.187,,,,,
844,06/16/19 10:15:00 AM,98.371,21.855,,,,,
845,06/16/19 10:30:00 AM,98.380,23.004,,,,,
846,06/16/19 10:45:00 AM,98.352,23.100,,,,,
847,06/16/19 11:00:00 AM,98.426,26.585,,,,,
848,06/16/19 11:15:00 AM,98.401,27.764,,,,,
849,06/16/19 11:30:00 AM,98.293,24.255,,,,,
850,06/16/19 11:45:00 AM,98.265,23.292,,,,,
851,06/16/19 12:00:00 PM,98.298,24.351,,,,,
852,06/16/19 12:15:00 PM,98.313,25.319,,,,,
853,06/16/19 12:30:00 PM,98.384,29.252,,,,,
854,06/16/19 12:45:00 PM,98.278,26.195,,,,,
855,06/16/19 01:00:00 PM,98.273,26.097,,,,,
856,06/16/19 01:15:00 PM,98.245,26.195,,,,,
857,06/16/19 01:30:00 PM,98.248,28.258,,,,,
858,06/16/19 01:45:00 PM,98.211,26.390,,,,,
859,06/16/19 02:00:00 PM,98.211,27.370,,,,,
860,06/16/19 02:15:00 PM,98.174,26.292,,,,,
861,06/16/19 02:30:00 PM,98.150,26.000,,,,,
862,06/16/19 02:45:00 PM,98.145,25.902,,,,,
863,06/16/19 03:00:00 PM,98.150,26.488,,,,,
864,06/16/19 03:15:00 PM,98.110,25.610,,,,,
865,06/16/19 03:30:00 PM,98.088,25.610,,,,,
866,06/16/19 03:45:00 PM,98.131,29.452,,,,,
867,06/16/19 04:00:00 PM,98.135,29.552,,,,,
868,06/16/19 04:15:00 PM,98.139,29.953,,,,,
869,06/16/19 04:30:00 PM,98.107,29.953,,,,,
870,06/16/19 04:45:00 PM,98.071,27.665,,,,,
871,06/16/19 05:00:00 PM,98.026,26.390,,,,,
872,06/16/19 05:15:00 PM,98.002,26.097,,,,,
873,06/16/19 05:30:00 PM,97.986,25.513,,,,,
874,06/16/19 05:45:00 PM,97.972,25.222,,,,,
875,06/16/19 06:00:00 PM,97.951,24.351,,,,,
876,06/16/19 06:15:00 PM,97.995,25.708,,,,,
877,06/16/19 06:30:00 PM,97.983,25.902,,,,,
878,06/16/19 06:45:00 PM,97.949,25.416,,,,,
879,06/16/19 07:00:00 PM,97.952,24.158,,,,,
880,06/16/19 07:15:00 PM,97.950,24.545,,,,,
881,06/16/19 07:30:00 PM,97.949,24.738,,,,,
882,06/16/19 07:45:00 PM,97.973,24.351,,,,,
883,06/16/19 08:00:00 PM,97.986,22.525,,,,,
884,06/16/19 08:15:00 PM,97.980,20.710,,,,,
885,06/16/19 08:30:00 PM,97.983,19.853,,,,,
886,06/16/19 08:45:00 PM,97.976,19.567,,,,,
887,06/16/19 09:00:00 PM,97.969,19.282,,,,,
888,06/16/19 09:15:00 PM,97.988,18.901,,,,,
889,06/16/19 09:30:00 PM,98.006,18.331,,,,,
890,06/16/19 09:45:00 PM,98.013,17.950,,,,,
891,06/16/19 10:00:00 PM,97.992,17.475,,,,,
892,06/16/19 10:15:00 PM,97.993,16.999,,,,,
893,06/16/19 10:30:00 PM,97.998,16.141,,,,,
894,06/16/19 10:45:00 PM,98.013,14.996,,,,,
895,06/16/19 11:00:00 PM,98.017,13.750,,,,,
896,06/16/19 11:15:00 PM,98.014,12.594,,,,,
897,06/16/19 11:30:00 PM,97.990,11.625,,,,,
898,06/16/19 11:45:00 PM,97.999,10.944,,,,,
899,06/17/19 12:00:00 AM,98.014,10.357,,,,,
900,06/17/19 12:15:00 AM,98.018,9.768,,,,,
901,06/17/19 12:30:00 AM,98.031,9.176,,,,,
902,06/17/19 12:45:00 AM,98.023,9.077,,,,,
903,06/17/19 01:00:00 AM,98.031,8.680,,,,,
904,06/17/19 01:15:00 AM,98.033,7.983,,,,,
905,06/17/19 01:30:00 AM,98.033,7.280,,,,,
906,06/17/19 01:45:00 AM,98.032,6.573,,,,,
907,06/17/19 02:00:00 AM,98.038,6.064,,,,,
908,06/17/19 02:15:00 AM,98.021,5.552,,,,,
909,06/17/19 02:30:00 AM,98.012,5.244,,,,,
910,06/17/19 02:45:00 AM,98.013,5.141,,,,,
911,06/17/19 03:00:00 AM,98.003,5.037,,,,,
912,06/17/19 03:15:00 AM,97.983,4.831,,,,,
913,06/17/19 03:30:00 AM,97.984,4.623,,,,,
